user_id,date_from,date_to,origin,destination,is_booked,search_count,num_adults,num_children,num_days,geo_distance
d3cab5,2017-08-16,2017-08-19,PAR,DUB,0,1,4,0,3,779.4111726950161
d3cd04,2017-10-21,2017-10-31,DUS,ATL,0,2,1,0,10,7228.759094149948
d3ce60,2017-10-19,2017-10-29,MUC,IAH,0,1,2,0,10,8698.250122091646
d3d047,2017-09-13,2017-10-11,BER,BOG,0,2,1,0,28,9430.111679490788
d3d215,2017-05-13,2017-05-17,HAM,ROM,0,1,1,0,4,1312.9271807955759
d3d215,2017-05-14,2017-05-17,HAM,ROM,0,1,1,0,3,1312.9271807955759
d3d36e,2017-07-17,2017-07-22,PAR,TLV,0,1,1,0,5,3278.150047834882
d3d385,2018-01-22,2018-02-05,TXL,MIA,0,1,2,0,14,7986.29746860626
d3d5aa,2017-09-11,2017-09-15,CGN,BER,1,4,4,0,4,470.0774082475336
d3da86,2017-06-22,2017-06-26,LYS,AMS,0,1,5,0,4,729.4690771244215
d3dd3d,2017-08-19,2017-09-05,STR,BKK,0,1,1,0,17,8957.718930510207
d3dd8d,2017-05-15,2017-05-15,STR,SAW,0,1,3,0,0,1805.0421584784365
d3dd8d,2017-05-30,2017-05-30,IZM,STR,0,1,1,0,0,1841.7566675457392
d3e0a6,2017-06-24,2017-06-29,CDG,DXB,0,1,1,0,5,5238.9030308178935
d3e0a6,2017-09-21,2017-09-25,CDG,NYC,0,1,1,0,4,5844.78804023226
d3e2ac,2017-09-18,2017-10-05,LYS,UIO,0,1,2,0,17,9512.101210097664
d3e627,2017-10-07,2017-10-07,PAR,SEL,0,1,1,0,0,8966.174170329861
d3e6f6,2017-05-25,2017-06-07,BER,BKK,0,1,2,0,13,8603.352697941928
d3e8e5,2017-06-29,2017-06-29,ALC,STR,0,1,1,0,0,1404.5009025792465
d3e93e,2017-05-07,2017-05-08,FRA,AMS,0,1,1,0,1,365.76156080785785
d3ebb6,2017-04-27,2017-04-27,CDG,BUD,0,1,1,0,0,1247.5027567890354
d3ebe0,2017-05-24,2017-07-21,PAR,FLL,0,2,1,0,58,7329.592744417369
d3ec70,2017-06-04,2017-07-04,BER,SYD,0,1,1,0,30,16098.650915127035
d3ef61,2017-05-17,2017-05-20,HAM,STO,0,1,1,0,3,807.5750913483853
d3f2de,2017-08-24,2017-08-26,LYS,LON,0,1,2,0,2,737.7825447103671
d3f346,2017-07-08,2017-07-18,SXF,ATH,0,1,2,1,10,1785.6466152561802
d3f5f0,2017-10-22,2017-10-31,HAM,OPO,0,1,1,0,9,1958.2086388218822
d3f759,2017-05-05,2017-05-05,STR,BUH,0,2,1,0,0,1371.6371470883491
d3f8ef,2017-06-02,2017-06-09,PAR,BUE,0,1,1,0,7,11049.998239936016
d3fd5b,2017-06-25,2017-07-02,BER,DXB,0,2,2,0,7,4629.6638890162885
d3fe58,2018-02-10,2018-02-28,CDG,HKT,0,1,1,0,18,9744.986638715185
d3fe80,2017-04-26,2017-04-28,MRS,LON,0,2,2,0,2,982.5807048002898
d3ffd0,2017-05-12,2017-05-29,FRA,DFW,0,1,1,0,17,8255.812122809692
d401f7,2017-04-26,2017-04-26,BCN,ORY,0,1,1,0,0,816.3222191323155
d4034c,2017-06-09,2017-06-17,NCE,BKK,0,1,2,1,8,9216.241039052113
d405af,2018-03-21,2018-04-06,DUS,IST,0,1,1,0,16,2038.9828522626703
d407da,2017-05-21,2017-05-21,BER,GRU,0,1,1,0,0,10233.521200813426
d40ac6,2017-07-05,2017-07-21,CGN,AYT,0,1,1,0,16,2434.1218926109286
d40d51,2017-09-02,2017-09-05,DUS,CDG,1,4,2,1,3,388.94223045356364
d40d51,2017-09-03,2017-09-06,DUS,CDG,0,1,2,1,3,388.94223045356364
d40de7,2017-06-17,2017-06-23,CDG,BUE,0,1,2,1,6,11072.829396369147
d40e25,2017-09-17,2017-09-23,DUS,LON,0,2,2,2,6,483.3797305832925
d40eef,2017-06-19,2017-06-23,LYS,CPH,0,1,1,0,4,1225.9113067868495
d41501,2017-08-16,2017-09-10,FRA,CAI,0,1,4,0,25,2922.515676262693
d41501,2017-08-17,2017-09-10,FRA,CAI,0,1,4,0,24,2922.515676262693
d41501,2017-08-18,2017-09-08,FRA,CAI,0,1,4,0,21,2922.515676262693
d41501,2017-08-18,2017-09-10,FRA,CAI,0,1,4,0,23,2922.515676262693
d41501,2017-08-19,2017-09-10,FRA,CAI,1,0,4,0,22,2922.515676262693
d41811,2018-01-08,2018-01-20,FRA,AUH,0,1,1,0,12,4835.580025930903
d41de4,2017-05-07,2017-05-09,DUS,LON,0,1,2,0,2,483.3797305832925
d41fbc,2017-05-29,2017-05-29,LIS,MUC,0,1,1,0,0,1963.7327676316734
d42000,2017-05-20,2017-05-27,DUS,LED,0,1,1,0,7,1745.0616333015762
d420f0,2017-04-24,2017-05-09,PAR,TYO,0,1,2,0,15,9712.667416241666
d42318,2018-02-15,2018-02-18,HAM,VIE,0,1,1,0,3,760.5139595045267
d42505,2017-06-23,2017-06-30,PAR,LIS,0,1,1,0,7,1452.0328728283007
d42ad3,2018-01-11,2018-03-07,STR,BKK,0,1,2,1,55,8957.718930510207
d42dc5,2018-01-25,2018-02-08,CDG,BKK,0,1,2,0,14,9425.134831990172
d42e15,2017-09-14,2017-09-28,HAM,ALC,0,1,4,2,14,1883.121273363029
d42e69,2017-05-10,2017-10-20,DUB,HKT,0,1,3,0,163,10234.274062921271
d42ef3,2017-05-16,2017-05-21,HAM,MUC,0,1,2,0,5,614.6902477291612
d43111,2017-07-12,2017-07-21,FRA,PMI,0,1,2,0,9,1264.4962315467362
d435b0,2017-08-09,2017-08-11,HAM,FRA,0,1,2,0,2,395.57212596773167
d4374a,2017-10-07,2017-10-18,FRA,LIS,0,1,1,0,11,1890.4890315104547
d43b3b,2017-06-04,2017-06-11,CGN,DUB,0,2,1,0,7,951.2789769358544
d43c0a,2017-06-13,2017-06-26,CDG,OSA,0,1,2,0,13,9611.544954304518
d43c4e,2017-09-09,2017-09-15,FRA,BCN,0,1,5,0,6,1093.6172586284022
d43cd4,2017-04-26,2017-04-28,AMS,MUC,0,1,1,0,2,670.5798964264392
d43cd4,2017-05-07,2017-05-08,AMS,MUC,1,5,1,0,1,670.5798964264392
d43cd4,2017-05-08,2017-05-08,AMS,MUC,0,1,1,0,0,670.5798964264392
d43db7,2017-05-28,2017-05-30,MUC,PAR,0,1,2,0,2,684.2700631228574
d44104,2017-05-08,2017-05-13,STR,PMI,0,1,2,0,5,1147.0448811174474
d44a14,2017-05-01,2017-05-17,MUC,TYO,0,1,1,0,16,9369.349402582458
d44b66,2017-09-27,2017-10-11,CDG,RGN,0,1,2,2,14,8852.104517421174
d44d22,2017-04-25,2017-05-09,ATH,ZRH,0,1,2,0,14,1620.5873291317305
d44ea7,2017-05-12,2017-05-12,MAD,BER,0,1,1,0,0,1868.931836281277
d44ee5,2017-12-07,2017-12-14,SXF,PAR,0,1,2,0,7,879.1756590510483
d44efa,2017-05-01,2017-05-01,FRA,AYT,0,1,1,0,0,2296.0396602015976
d4521b,2017-10-01,2017-10-17,FRA,DPS,0,1,3,0,16,11926.180864323322
d452b5,2017-05-15,2017-05-20,STR,OPO,0,1,2,0,5,1630.741018261409
d45318,2017-12-12,2017-12-23,PAR,DOH,0,2,1,1,11,4977.460273823138
d45539,2017-05-03,2017-05-15,FRA,MEL,0,1,1,0,12,16320.958957433346
d45794,2017-09-15,2017-09-23,NCE,DUB,0,1,2,0,8,1458.5986850875727
d459a3,2017-07-03,2017-07-08,DUS,DUB,0,1,2,0,5,915.5973864187715
d45eb7,2017-05-12,2017-05-17,FRA,AYT,0,1,2,0,5,2296.0396602015976
d45f34,2017-09-06,2017-10-07,FRA,IST,0,1,4,0,31,1865.802107460031
d460cf,2017-08-18,2017-09-16,PAR,LAX,0,1,3,3,29,9085.91956641113
d4620a,2017-09-18,2017-10-09,ORY,PAR,0,1,1,0,21,13.363504314010138
d467e1,2017-04-26,2017-04-28,MUC,FCO,1,5,1,0,2,708.0455660554919
d467e1,2017-04-26,2017-04-28,MUC,ROM,0,1,1,0,2,698.7883321065486
d467e1,2017-05-03,2017-05-05,MUC,FCO,0,2,1,0,2,708.0455660554919
d469a4,2017-07-01,2017-07-07,DUS,BCN,0,2,2,0,6,1148.6238044659378
d47127,2017-05-09,2017-05-09,CGN,IST,0,1,1,0,0,2001.4805308853554
d47314,2017-05-13,2017-05-18,BER,AYT,0,1,1,0,5,2202.66297502044
d47666,2017-05-25,2017-05-29,FRA,LON,0,2,1,0,4,640.0443028377856
d47837,2017-06-14,2017-06-16,GVA,LIS,0,1,1,0,2,1499.7018906322678
d47850,2017-10-10,2017-11-02,FRA,DPS,0,1,2,0,23,11926.180864323322
d47867,2018-03-01,2018-03-15,NCE,HAV,0,1,1,0,14,8239.670837986649
d47a7e,2018-02-06,2018-03-06,FRA,SYD,0,1,2,0,28,16486.81310124579
d47acf,2017-05-07,2017-05-07,MAD,PAR,0,1,3,0,0,1051.7163067224103
d47b56,2017-08-26,2017-08-31,HAM,PMI,0,1,2,0,5,1654.5157994562705
d47cde,2017-08-31,2017-09-14,HAM,AGP,0,4,2,0,14,2180.8447755241955
d47cde,2017-09-05,2017-09-21,HAM,AGP,1,1,2,0,16,2180.8447755241955
d47e16,2017-08-26,2017-09-17,ORY,ALG,0,2,2,3,22,1333.259027689944
d47e9f,2017-05-12,2017-05-19,MUC,MOW,0,1,1,0,7,1964.465758034855
d48467,2017-04-24,2017-04-24,ORY,GVA,0,1,1,0,0,394.959219417848
d4871d,2017-05-31,2017-06-08,STR,ADB,1,3,1,0,8,1852.377841738803
d48a5c,2017-09-06,2017-10-18,ORY,ALG,0,1,1,1,42,1333.259027689944
d4915a,2017-06-15,2017-06-18,LYS,OPO,0,1,1,0,3,1198.8823543471456
d4915a,2017-06-22,2017-07-06,LYS,GIG,0,1,1,0,14,9034.21090902839
d497b9,2017-09-06,2017-09-13,MUC,LIS,0,1,3,0,7,1963.7327676316734
d49800,2017-05-05,2017-05-07,ZRH,DUS,0,1,1,0,2,438.56234826349424
d49954,2017-06-14,2017-06-18,FRA,REK,0,1,2,0,4,2376.722760116127
d49ba8,2017-06-02,2017-08-06,BUH,BCN,0,1,1,0,65,1970.0929210862666
d4a12d,2018-02-11,2018-02-16,FRA,MOW,0,1,4,0,5,2025.8246709637974
d4a329,2017-07-02,2017-07-02,YMQ,MEX,0,1,1,0,0,3728.2933175048342
d4a329,2017-07-02,2017-07-02,YTO,NYC,0,1,1,0,0,555.7709335071382
d4a683,2017-09-13,2017-09-18,MUC,LON,1,1,2,2,5,920.6904735627807
d4a683,2017-09-15,2017-09-18,MUC,LON,0,3,2,2,3,920.6904735627807
d4a683,2017-12-15,2017-12-18,MUC,LON,0,1,2,2,3,920.6904735627807
d4a724,2017-12-08,2017-12-15,PAR,NYC,0,1,3,1,7,5837.828025520125
d4a825,2017-05-17,2017-05-19,MUC,PAR,0,2,2,0,2,684.2700631228574
d4acd5,2017-10-03,2017-10-25,STR,ZRH,0,1,4,0,22,154.88501417430922
d4ad58,2017-06-21,2017-06-30,PAR,HKG,0,1,2,0,9,9612.679093596182
d4ae06,2017-07-26,2017-07-26,BER,DUS,0,1,1,0,0,477.393739229165
d4af94,2018-01-09,2018-01-20,CMB,FRA,0,1,1,0,11,8079.527982541663
d4afdc,2017-08-16,2017-08-24,HAM,EDI,0,1,2,0,8,896.8512137914241
d4b0f7,2017-10-11,2017-10-26,PAR,YMQ,0,1,2,0,15,5506.315396348216
d4b1d1,2017-05-17,2017-05-20,HAM,PMI,0,1,2,0,3,1654.5157994562705
d4b261,2017-10-04,2017-10-19,BER,SFO,0,1,3,0,15,9119.108178016431
d4b77b,2017-05-25,2017-05-27,SXF,CPH,0,1,1,0,2,364.62267642941754
d4b80a,2017-06-14,2017-06-28,PAR,TYO,0,1,1,0,14,9712.667416241666
d4b80a,2017-06-15,2017-06-30,PAR,TYO,0,1,1,0,15,9712.667416241666
d4baa6,2017-05-13,2017-05-13,FRA,CPH,0,1,2,0,0,667.1014490721144
d4bf43,2017-08-09,2017-08-20,MUC,PMI,1,4,1,0,11,1188.284803898934
d4c1ec,2017-04-24,2017-05-01,BCN,CAI,0,1,1,0,7,2902.9355990880513
d4c2c8,2017-05-13,2017-05-13,BER,VIE,0,1,1,0,0,537.8205741565705
d4c821,2017-05-10,2017-05-20,BRU,DUB,0,1,2,0,10,774.0114865648364
d4ca70,2017-07-09,2017-07-12,TXL,STR,0,1,2,0,3,510.2690630516085
d4caa9,2017-08-03,2017-08-08,PAR,LIS,0,1,2,0,5,1452.0328728283007
d4ccc3,2017-08-10,2017-08-10,VCE,PAR,0,1,4,0,0,843.7601490436173
d4cd2f,2017-05-29,2017-06-03,STR,IST,0,1,2,0,5,1773.3653515547999
d4cd30,2017-05-03,2017-05-05,ORY,OPO,0,1,1,0,2,1204.350423536272
d4ce16,2017-05-28,2017-06-14,TXL,MNL,0,1,1,0,17,9871.36077409263
d4d35e,2017-06-02,2017-06-03,LYS,ALC,0,1,2,0,1,942.6886260973116
d4d35e,2017-06-02,2017-06-04,LYS,ALC,1,1,2,0,2,942.6886260973116
d4d35e,2017-06-02,2017-06-05,LYS,ALC,0,2,1,0,3,942.6886260973116
d4d849,2017-05-29,2017-05-29,PAR,JFK,0,1,1,0,0,5826.7965916610765
d4d9b1,2017-05-08,2017-05-13,FRA,PMI,0,1,2,0,5,1264.4962315467362
d4da57,2017-08-02,2017-08-30,DUS,IZM,0,1,2,0,28,2133.538358423965
d4e262,2017-09-09,2017-09-22,CDG,WAS,0,1,3,1,13,6172.61942551365
d4e262,2017-09-13,2017-09-13,PAR,WAS,0,1,3,1,0,6165.64803517032
d4e51c,2017-10-05,2017-10-07,STR,BER,0,1,2,0,2,511.55924282227244
d4e596,2017-07-23,2017-07-26,LAX,LAS,0,2,2,0,3,367.50127928119906
d4e714,2017-05-22,2017-05-28,FRA,GRU,0,1,1,0,6,9810.276674206914
d4e797,2017-06-17,2017-07-22,MUC,PMI,0,1,1,0,35,1188.284803898934
d4e7d8,2017-09-05,2017-10-05,DUS,BER,0,1,2,0,30,477.393739229165
d4e94c,2017-09-22,2017-09-22,DUS,SIN,0,1,1,0,0,10386.98716331193
d4ec51,2017-05-04,2017-05-09,LIS,PAR,0,1,1,0,5,1452.0328728283007
d4ef13,2017-05-13,2017-05-20,FRA,CMN,0,1,1,0,7,2289.4010530402784
d4f085,2017-09-20,2017-10-25,CDG,ALG,0,1,1,0,35,1363.8281968104534
d4f150,2017-05-12,2017-05-20,ZRH,FRA,0,1,1,0,8,297.0208951296901
d4f42b,2017-07-22,2017-08-02,MUC,NYC,0,1,1,0,11,6488.73303734797
d4f943,2017-06-25,2017-07-05,MUC,PMI,0,1,1,0,10,1188.284803898934
d4ffea,2017-05-12,2017-05-17,LYS,OPO,0,1,1,0,5,1198.8823543471456
d50106,2017-11-25,2017-12-05,FRA,PMI,0,1,1,0,10,1264.4962315467362
d5083e,2017-09-23,2017-10-07,PAR,NYC,0,1,1,0,14,5837.828025520125
d50990,2017-05-10,2017-05-17,HAM,BCN,0,1,2,2,7,1476.4181312282537
d50b0d,2017-04-30,2017-05-06,MUC,IST,0,1,2,0,6,1582.6490024192908
d50e5a,2017-09-07,2017-09-07,PAR,MIA,0,1,4,0,0,7355.805220239758
d50e8a,2017-05-04,2017-05-11,MUC,CAS,0,1,1,0,7,2272.790822800503
d514ce,2017-04-30,2017-05-01,DUS,MUC,0,1,1,0,1,486.1850217398799
d514ce,2017-04-30,2017-05-01,MUC,DUS,0,1,1,0,1,486.1850217398799
d51535,2017-05-17,2017-05-20,MUC,LON,0,1,2,0,3,920.6904735627807
d516ab,2017-04-29,2017-04-29,MAD,DUS,0,1,1,0,0,1446.5874681845219
d516e2,2017-05-18,2017-05-19,STR,ROM,0,1,2,0,1,808.9320093349918
d5191d,2017-05-07,2017-05-14,TLS,AMS,0,1,1,0,7,999.2866309695614
d51d27,2017-05-06,2017-05-12,NCE,PMI,0,2,2,0,6,589.911694747301
d52093,2017-06-07,2017-06-13,PAR,ROM,0,1,1,0,6,1106.7371573716223
d527bf,2017-06-02,2017-06-05,TLS,MXP,0,2,2,0,3,618.58221643827
d529a8,2017-08-12,2017-08-17,BER,HNL,0,1,1,0,5,11761.645185886846
d52b0f,2017-05-03,2017-05-06,MUC,AYT,0,1,3,2,3,2001.129441915605
d52cd4,2017-04-20,2017-04-21,FRA,AMS,0,1,1,0,1,365.76156080785785
d52cd4,2017-04-20,2017-04-21,FRA,BER,0,1,1,0,1,423.2473533752599
d52cd4,2017-04-26,2017-04-28,FRA,AMS,0,1,1,0,2,365.76156080785785
d52cd4,2017-04-27,2017-04-28,FRA,AMS,0,1,1,0,1,365.76156080785785
d52cd4,2017-04-28,2017-04-28,AMS,FRA,0,1,1,0,0,365.76156080785785
d52cd4,2017-05-09,2017-05-12,FRA,PRG,0,1,1,0,3,397.8298348161468
d52cd4,2017-05-10,2017-05-13,FRA,PRG,1,0,1,0,3,397.8298348161468
d52ea2,2017-04-30,2017-04-30,STR,BUD,0,1,1,1,0,762.4764053661254
d53051,2017-06-08,2017-06-15,PAR,CPH,0,1,3,2,7,1027.3072880908708
d53096,2017-12-12,2017-12-26,MRS,CHC,0,1,7,0,14,19001.10259928385
d5314c,2017-06-25,2017-06-28,GVA,LIS,0,1,6,0,3,1499.7018906322678
d5358e,2017-05-01,2017-05-04,STR,VIE,0,1,1,0,3,548.9971693423646
d537c2,2017-04-30,2017-04-30,FRA,IEV,0,1,1,0,0,1542.350943623483
d53a4a,2017-05-08,2017-05-15,HAM,BCN,0,1,1,0,7,1476.4181312282537
d53e45,2017-07-01,2017-07-07,HAM,SAW,0,1,1,0,6,2014.6386920010948
d54023,2017-05-08,2017-05-21,HAM,CAN,0,1,1,0,13,8761.882545813807
d54167,2017-05-03,2017-05-05,ZRH,PRG,0,1,1,0,2,510.9425220263687
d54182,2017-06-08,2017-06-15,NCE,TLS,0,2,2,0,7,465.1524079804931
d54420,2017-04-26,2017-04-26,BCN,DUS,0,1,2,0,0,1148.6238044659378
d54768,2017-05-17,2017-05-24,DUS,LON,0,2,4,0,7,483.3797305832925
d547c3,2017-04-26,2017-05-03,HAM,CAI,0,1,1,0,7,3126.762546556762
d5492c,2017-06-09,2017-06-16,HAM,AGP,0,1,1,0,7,2180.8447755241955
d549e0,2017-10-25,2017-10-25,TXL,DUS,0,1,1,0,0,470.7535522511977
d54a56,2017-06-16,2017-06-23,MRS,CAS,0,1,1,0,7,1559.7426173718752
d54a84,2017-06-18,2017-06-24,FRA,SAW,0,1,1,0,6,1896.8812888423424
d55185,2017-05-21,2017-05-21,FRA,BKK,0,1,1,0,0,8966.898802410986
d555b4,2017-08-05,2017-08-09,FRA,LAS,0,2,2,0,4,8952.753866362216
d55856,2017-06-19,2017-06-22,MRS,PRG,0,2,4,0,3,1010.258639765417
d55972,2017-05-17,2017-05-17,TYO,DUS,0,1,2,0,0,9315.27946141238
d55972,2017-06-11,2017-06-11,PVG,FRA,0,1,2,0,0,8846.296323323531
d559b6,2017-05-28,2017-06-19,IST,CGN,0,2,1,0,22,2001.4805308853554
d55a36,2017-06-03,2017-06-08,FRA,ROM,0,1,3,0,5,961.4185472970405
d55a96,2017-06-27,2017-07-05,DUS,BKK,0,1,1,0,8,9075.22932928527
d55be0,2017-10-28,2017-11-18,BER,LAX,0,2,1,0,21,9309.96049323457
d55bf5,2017-09-08,2017-09-11,OPO,MAD,0,1,2,0,3,421.2205686331985
d563e0,2017-12-22,2018-01-12,DUS,LPA,0,1,2,0,21,3169.7673343287
d564e1,2017-05-25,2017-05-28,ORY,OPO,0,1,2,0,3,1204.350423536272
d567ee,2017-04-28,2017-04-28,STR,NCE,0,2,2,1,0,588.8943060012075
d568bb,2017-10-19,2017-10-26,DUS,EDI,0,1,2,0,7,850.3470571196759
d56a28,2017-05-05,2017-05-05,FRA,STO,1,6,1,0,0,1186.219849664201
d56bf2,2017-06-22,2017-06-26,LYS,LON,0,1,1,0,4,737.7825447103671
d572ce,2017-05-12,2017-05-27,MUC,AYT,1,1,2,0,15,2001.129441915605
d572ce,2017-05-13,2017-05-27,MUC,ADB,0,2,2,0,14,1665.7538455410136
d572ce,2017-05-13,2017-05-27,MUC,AYT,0,1,2,0,14,2001.129441915605
d572fb,2017-10-26,2017-11-23,PAR,BKK,0,1,4,1,28,9443.865249207118
d57304,2017-05-07,2017-05-07,DUS,HAM,0,1,1,0,0,342.24998399231265
d57408,2017-12-19,2017-12-22,MUC,TXL,0,1,1,0,3,506.197487315341
d57459,2017-06-05,2017-06-11,TXL,PMI,0,1,2,0,6,1656.4193210929152
d5772c,2017-06-12,2017-06-18,FRA,BCN,0,1,4,0,6,1093.6172586284022
d57945,2017-08-18,2017-09-01,NYC,EWR,0,1,1,0,14,13.889597307288142
d57af9,2017-05-02,2017-05-18,PAR,SSA,0,1,1,0,16,7944.570036266748
d57f10,2017-04-30,2017-04-30,BUH,CGN,0,2,1,0,0,1580.3795943507341
d57f10,2017-05-01,2017-05-01,BUH,CGN,0,1,1,0,0,1580.3795943507341
d58075,2017-09-23,2017-10-09,BCN,CUN,0,1,4,0,16,8403.594454518272
d58490,2017-06-18,2017-06-18,PAR,BNE,0,1,1,0,0,16558.49029429762
d58490,2017-06-19,2017-06-19,BRU,BNE,0,1,1,0,0,16317.61926696463
d5862d,2017-05-19,2017-06-01,CDG,SGN,0,1,1,0,13,10104.745338370041
d58ca7,2017-06-27,2017-07-25,DUS,LOS,0,1,1,0,28,4974.023669279942
d58ec0,2017-05-11,2017-05-11,CDG,GRU,0,2,1,0,0,9404.803687045436
d58fbb,2017-06-08,2017-06-15,FRA,LAX,0,1,1,0,7,9301.789621924596
d5902f,2017-08-26,2017-09-17,MRS,THR,0,1,1,0,22,4000.592374359394
d5940b,2017-09-24,2017-10-04,YMQ,MIA,0,1,2,0,10,2272.5685560010465
d595d3,2017-06-28,2017-07-01,PAR,MRS,0,1,1,0,3,640.5227915734464
d5a5e7,2017-06-08,2017-06-15,TLS,CAS,0,2,4,0,7,1361.0354960752352
d5a982,2017-09-23,2017-10-03,DUS,BCN,0,1,3,0,10,1148.6238044659378
d5aa71,2017-06-21,2017-11-11,PAR,BKK,0,1,1,0,143,9443.865249207118
d5aa71,2017-10-30,2017-11-06,PAR,BKK,0,1,1,0,7,9443.865249207118
d5aea2,2017-07-01,2017-07-06,BER,LON,0,1,3,0,5,934.9378839816258
d5af5d,2017-06-13,2017-07-12,MUC,HKT,0,1,1,0,29,9095.703356017235
d5aff7,2017-05-06,2017-05-13,CDG,SGN,0,1,1,0,7,10104.745338370041
d5b9e8,2017-06-23,2017-06-29,STR,MOW,0,1,1,0,6,2071.4706313888923
d5bde4,2017-04-28,2017-04-28,MUC,WAW,0,1,1,0,0,809.9417630416382
d5bde4,2017-04-28,2017-05-14,MUC,WAW,1,0,1,0,16,809.9417630416382
d5be5d,2017-09-15,2017-10-06,PAR,OSA,0,1,1,0,21,9634.546681788539
d5c085,2017-05-18,2017-05-25,MUC,OPO,0,1,2,0,7,1769.1553507590443
d5c0e7,2017-05-03,2017-05-05,HAM,STN,0,1,1,0,2,684.5144554772974
d5c468,2017-09-21,2017-10-05,CDG,GIG,0,1,3,1,14,9182.091995563564
d5c4e2,2017-09-25,2017-10-12,PAR,MAA,0,2,1,0,17,8035.86975183539
d5c7c9,2018-01-02,2018-01-10,FRA,BKK,0,1,1,0,8,8966.898802410986
d5c8d0,2017-08-03,2017-08-03,PMI,STR,0,1,1,0,0,1147.0448811174474
d5cd2a,2017-06-04,2017-07-14,LYS,LIS,0,1,2,0,40,1388.1593558491786
d5cd36,2017-09-21,2017-10-11,ZRH,NBO,0,1,2,2,20,6073.239310174586
d5ce88,2017-05-06,2017-05-06,DUS,STR,0,1,1,0,0,320.9552460951598
d5d2fc,2017-07-13,2017-07-20,MUC,PMI,0,1,4,0,7,1188.284803898934
d5d696,2017-06-04,2017-06-13,BCN,TCI,0,1,2,0,9,2200.72453917856
d5d6ab,2017-08-18,2017-08-18,FRA,OSL,0,1,1,0,0,1096.4317533413416
d5d7c3,2017-11-02,2017-11-10,DUS,VCE,0,1,2,0,8,762.0085086860541
d5d8a6,2017-08-03,2017-08-17,SVO,SXF,0,1,1,0,14,1596.409129270957
d5db42,2017-10-31,2017-11-03,CGN,PMI,0,1,4,0,3,1305.3179028207294
d5db9e,2017-12-17,2017-12-21,MRS,FCO,1,1,2,1,4,604.3728140106238
d5db9e,2017-12-18,2017-12-21,MRS,ROM,0,1,2,1,3,621.0292284062085
d5db9e,2017-12-19,2017-12-22,MRS,ROM,0,1,2,1,3,621.0292284062085
d5dbb0,2017-04-29,2017-04-29,PAR,LIS,1,3,1,0,0,1452.0328728283007
d5dd32,2017-05-04,2017-05-11,LYS,WAW,0,1,1,0,7,1377.2748292513927
d5ddc7,2017-06-02,2017-06-18,FRA,EDI,0,1,2,0,16,1031.6874754784264
d5ddc7,2017-06-04,2017-06-10,FRA,EDI,0,1,1,0,6,1031.6874754784264
d5e406,2017-10-28,2017-11-03,CDG,TYO,0,1,1,0,6,9689.767129585109
d5e406,2017-10-28,2017-11-03,SGN,TYO,0,1,1,0,6,4325.308316831722
d5e4e4,2017-05-12,2017-07-28,LIM,EZE,0,1,1,0,77,3145.812765481771
d5e650,2017-09-29,2017-10-10,MUC,SAW,0,1,2,2,11,1614.315957215075
d5e77e,2017-08-02,2017-08-04,BER,CPH,0,2,4,0,2,348.1554470329401
d5eb02,2018-03-27,2018-04-17,BER,BKK,0,1,1,0,21,8603.352697941928
d5eff6,2017-04-25,2017-05-04,DUS,ALC,0,1,1,0,9,1549.3291928499468
d5eff6,2017-04-25,2017-05-05,DUS,ALC,1,2,1,0,10,1549.3291928499468
d5eff6,2017-05-01,2017-05-05,DUS,ALC,0,3,1,0,4,1549.3291928499468
d5f1a3,2017-12-12,2017-12-15,ORY,LON,0,1,5,0,3,356.89953723157765
d5f333,2017-07-15,2017-07-22,BER,LON,0,1,2,0,7,934.9378839816258
d5f42f,2017-05-29,2017-06-14,ORY,LIS,0,1,1,0,16,1442.8762179845012
d5f48f,2017-04-30,2017-05-06,MRS,PRG,0,1,1,0,6,1010.258639765417
d5f5d2,2017-06-15,2017-06-29,DUS,AGP,0,1,1,0,14,1839.9493958308658
d5f719,2017-06-17,2017-06-29,GVA,HAV,0,2,1,0,12,8076.1616106285255
d5f944,2017-09-17,2017-09-23,PAR,ALG,0,1,1,0,6,1346.621997089775
d5fc60,2017-05-02,2017-05-17,RUH,MNL,0,2,1,0,15,7771.545349624877
d5fd67,2017-07-06,2017-07-06,DUS,YTO,0,1,1,0,0,6154.414661192681
d60099,2017-05-03,2017-05-12,FRA,SSA,0,1,1,0,9,8366.775086877511
d6020f,2017-09-21,2017-10-12,PAR,ATH,0,1,3,1,21,2095.4533044219033
d6024e,2017-11-02,2017-11-09,DUS,LIS,0,1,2,0,7,1862.3995900374557
d6039f,2017-05-25,2017-06-08,LYS,CAS,0,1,1,0,14,1717.7458159380287
d60433,2017-08-16,2017-08-25,PAR,HEL,0,1,1,0,9,1909.2206646669981
d60481,2017-07-11,2017-07-14,NCE,GVA,0,1,1,0,3,299.8785050844927
d6065a,2017-07-23,2017-07-23,TLS,VIE,0,2,1,0,0,1271.3927694573501
d60867,2018-01-27,2018-01-27,BER,SSA,0,1,1,0,0,8789.860693159337
d60f35,2017-06-18,2017-07-19,PAR,JKT,0,1,1,0,31,11594.774540157618
d6166f,2017-06-11,2017-06-14,PAR,LIS,0,1,1,0,3,1452.0328728283007
d6166f,2017-06-12,2017-06-14,PAR,LIS,0,1,1,0,2,1452.0328728283007
